game_id,season,date,away_team,away_score,home_team,home_score,result
192010220001,1920,2019-10-22,NOP,122,TOR,130,1
192010220002,1920,2019-10-22,LAL,102,LAC,112,1
192010230003,1920,2019-10-23,CHI,125,CHO,126,1
192010230004,1920,2019-10-23,DET,119,IND,110,0
192010230005,1920,2019-10-23,CLE,85,ORL,94,1
192010230006,1920,2019-10-23,MIN,127,BRK,126,0
192010230007,1920,2019-10-23,MEM,101,MIA,120,1
192010230008,1920,2019-10-23,BOS,93,PHI,107,1
192010230009,1920,2019-10-23,WAS,100,DAL,108,1
192010230010,1920,2019-10-23,NYK,111,SAS,120,1
192010230011,1920,2019-10-23,OKC,95,UTA,100,1
192010230012,1920,2019-10-23,SAC,95,PHO,124,1
192010230013,1920,2019-10-23,DEN,108,POR,100,0
192010240014,1920,2019-10-24,ATL,117,DET,100,0
192010240015,1920,2019-10-24,MIL,117,HOU,111,0
192010240016,1920,2019-10-24,LAC,141,GSW,122,0
192010250017,1920,2019-10-25,TOR,106,BOS,112,1
192010250018,1920,2019-10-25,MIN,121,CHO,99,0
192010250019,1920,2019-10-25,NYK,109,BRK,113,1
192010250020,1920,2019-10-25,CHI,110,MEM,102,0
192010250021,1920,2019-10-25,DAL,123,NOP,116,0
192010250022,1920,2019-10-25,WAS,97,OKC,85,0
192010250023,1920,2019-10-25,PHO,107,DEN,108,1
192010250024,1920,2019-10-25,POR,122,SAC,112,0
192010250025,1920,2019-10-25,UTA,86,LAL,95,1
192010260026,1920,2019-10-26,MIA,131,MIL,126,0
192010260027,1920,2019-10-26,PHI,117,DET,111,0
192010260028,1920,2019-10-26,ORL,99,ATL,103,1
192010260029,1920,2019-10-26,BOS,118,NYK,95,0
192010260030,1920,2019-10-26,TOR,108,CHI,84,0
192010260031,1920,2019-10-26,IND,99,CLE,110,1
192010260032,1920,2019-10-26,NOP,123,HOU,126,1
192010260033,1920,2019-10-26,WAS,122,SAS,124,1
192010260034,1920,2019-10-26,SAC,81,UTA,113,1
192010260035,1920,2019-10-26,LAC,122,PHO,130,1
192010270036,1920,2019-10-27,GSW,92,OKC,120,1
192010270037,1920,2019-10-27,BRK,133,MEM,134,1
192010270038,1920,2019-10-27,POR,121,DAL,119,0
192010270039,1920,2019-10-27,MIA,109,MIN,116,1
192010270040,1920,2019-10-27,CHO,101,LAL,120,1
192010280041,1920,2019-10-28,CHI,98,NYK,105,1
192010280042,1920,2019-10-28,IND,94,DET,96,1
192010280043,1920,2019-10-28,ORL,95,TOR,104,1
192010280044,1920,2019-10-28,PHI,105,ATL,103,0
192010280045,1920,2019-10-28,OKC,112,HOU,116,1
192010280046,1920,2019-10-28,CLE,112,MIL,129,1
192010280047,1920,2019-10-28,GSW,134,NOP,123,0
192010280048,1920,2019-10-28,POR,110,SAS,113,1
192010280049,1920,2019-10-28,UTA,96,PHO,95,0
192010280050,1920,2019-10-28,DEN,101,SAC,94,0
192010280051,1920,2019-10-28,CHO,96,LAC,111,1
192010290052,1920,2019-10-29,ATL,97,MIA,112,1
192010290053,1920,2019-10-29,DAL,109,DEN,106,0
192010290054,1920,2019-10-29,MEM,91,LAL,120,1
192010300055,1920,2019-10-30,CHI,111,CLE,117,1
192010300056,1920,2019-10-30,NYK,83,ORL,95,1
192010300057,1920,2019-10-30,MIN,95,PHI,117,1
192010300058,1920,2019-10-30,MIL,105,BOS,116,1
192010300059,1920,2019-10-30,IND,118,BRK,108,0
192010300060,1920,2019-10-30,DET,113,TOR,125,1
192010300061,1920,2019-10-30,POR,102,OKC,99,0
192010300062,1920,2019-10-30,HOU,159,WAS,158,0
192010300063,1920,2019-10-30,CHO,118,SAC,111,0
192010300064,1920,2019-10-30,LAC,96,UTA,110,1
192010300065,1920,2019-10-30,PHO,121,GSW,110,0
192010310066,1920,2019-10-31,MIA,106,ATL,97,0
192010310067,1920,2019-10-31,DEN,107,NOP,122,1
192010310068,1920,2019-10-31,SAS,97,LAC,103,1
192011010069,1920,2019-11-01,HOU,116,BRK,123,1
192011010070,1920,2019-11-01,CLE,95,IND,102,1
192011010071,1920,2019-11-01,MIL,123,ORL,91,0
192011010072,1920,2019-11-01,NYK,102,BOS,104,1
192011010073,1920,2019-11-01,DET,106,CHI,112,1
192011010074,1920,2019-11-01,LAL,119,DAL,110,0
192011010075,1920,2019-11-01,UTA,101,SAC,102,1
192011010076,1920,2019-11-01,SAS,127,GSW,110,0
192011020077,1920,2019-11-02,NOP,104,OKC,115,1
192011020078,1920,2019-11-02,BRK,109,DET,113,1
192011020079,1920,2019-11-02,DEN,91,ORL,87,0
192011020080,1920,2019-11-02,PHO,114,MEM,105,0
192011020081,1920,2019-11-02,TOR,105,MIL,115,1
192011020082,1920,2019-11-02,MIN,131,WAS,109,0
192011020083,1920,2019-11-02,CHO,93,GSW,87,0
192011020084,1920,2019-11-02,PHI,129,POR,128,0
192011030085,1920,2019-11-03,CHI,95,IND,108,1
192011030086,1920,2019-11-03,HOU,100,MIA,129,1
192011030087,1920,2019-11-03,SAC,113,NYK,92,0
192011030088,1920,2019-11-03,LAL,103,SAS,96,0
192011030089,1920,2019-11-03,DAL,131,CLE,111,0
192011030090,1920,2019-11-03,UTA,94,LAC,105,1
192011040091,1920,2019-11-04,DET,99,WAS,115,1
192011040092,1920,2019-11-04,NOP,125,BRK,135,1
192011040093,1920,2019-11-04,HOU,107,MEM,100,0
192011040094,1920,2019-11-04,MIL,134,MIN,106,0
192011040095,1920,2019-11-04,PHI,109,PHO,114,1
192011040096,1920,2019-11-04,POR,118,GSW,127,1
192011050097,1920,2019-11-05,IND,120,CHO,122,1
192011050098,1920,2019-11-05,BOS,119,CLE,113,0
192011050099,1920,2019-11-05,SAS,100,ATL,108,1
192011050100,1920,2019-11-05,LAL,118,CHI,112,0
192011050101,1920,2019-11-05,ORL,94,OKC,102,1
192011050102,1920,2019-11-05,MIA,89,DEN,109,1
192011060103,1920,2019-11-06,NYK,102,DET,122,1
192011060104,1920,2019-11-06,WAS,106,IND,121,1
192011060105,1920,2019-11-06,CHI,113,ATL,93,0
192011060106,1920,2019-11-06,GSW,112,HOU,129,1
192011060107,1920,2019-11-06,SAC,120,TOR,124,1
192011060108,1920,2019-11-06,MIN,121,MEM,137,1
192011060109,1920,2019-11-06,ORL,106,DAL,107,1
192011060110,1920,2019-11-06,PHI,104,UTA,106,1
192011060111,1920,2019-11-06,MIL,129,LAC,124,0
192011070112,1920,2019-11-07,BOS,108,CHO,87,0
192011070113,1920,2019-11-07,OKC,112,SAS,121,1
192011070114,1920,2019-11-07,MIA,124,PHO,108,0
192011070115,1920,2019-11-07,POR,101,LAC,107,1
192011080116,1920,2019-11-08,DET,106,IND,112,1
192011080117,1920,2019-11-08,MEM,86,ORL,118,1
192011080118,1920,2019-11-08,CLE,113,WAS,100,0
192011080119,1920,2019-11-08,SAC,121,ATL,109,0
192011080120,1920,2019-11-08,GSW,119,MIN,125,1
192011080121,1920,2019-11-08,TOR,122,NOP,104,0
192011080122,1920,2019-11-08,NYK,106,DAL,102,0
192011080123,1920,2019-11-08,PHI,97,DEN,100,1
192011080124,1920,2019-11-08,MIL,100,UTA,103,1
192011080125,1920,2019-11-08,BRK,119,POR,115,0
192011080126,1920,2019-11-08,MIA,80,LAL,95,1
192011090127,1920,2019-11-09,BOS,135,SAS,115,0
192011090128,1920,2019-11-09,NOP,115,CHO,110,0
192011090129,1920,2019-11-09,HOU,117,CHI,94,0
192011090130,1920,2019-11-09,DAL,138,MEM,122,0
192011090131,1920,2019-11-09,GSW,108,OKC,114,1
192011100132,1920,2019-11-10,DEN,100,MIN,98,0
192011100133,1920,2019-11-10,IND,109,ORL,102,0
192011100134,1920,2019-11-10,CHO,106,PHI,114,1
192011100135,1920,2019-11-10,MIL,121,OKC,119,0
192011100136,1920,2019-11-10,CLE,108,NYK,87,0
192011100137,1920,2019-11-10,BRK,112,PHO,138,1
192011100138,1920,2019-11-10,ATL,113,POR,124,1
192011100139,1920,2019-11-10,TOR,113,LAL,104,0
192011110140,1920,2019-11-11,MIN,120,DET,114,0
192011110141,1920,2019-11-11,DAL,106,BOS,116,1
192011110142,1920,2019-11-11,MEM,113,SAS,109,0
192011110143,1920,2019-11-11,HOU,122,NOP,116,0
192011110144,1920,2019-11-11,UTA,122,GSW,108,0
192011110145,1920,2019-11-11,TOR,88,LAC,98,1
192011120146,1920,2019-11-12,OKC,85,IND,111,1
192011120147,1920,2019-11-12,CLE,97,PHI,98,1
192011120148,1920,2019-11-12,DET,108,MIA,117,1
192011120149,1920,2019-11-12,NYK,102,CHI,120,1
192011120150,1920,2019-11-12,ATL,125,DEN,121,0
192011120151,1920,2019-11-12,LAL,123,PHO,115,0
192011120152,1920,2019-11-12,BRK,114,UTA,119,1
192011120153,1920,2019-11-12,POR,99,SAC,107,1
192011130154,1920,2019-11-13,MEM,119,CHO,117,0
192011130155,1920,2019-11-13,PHI,97,ORL,112,1
192011130156,1920,2019-11-13,WAS,133,BOS,140,1
192011130157,1920,2019-11-13,LAC,93,HOU,102,1
192011130158,1920,2019-11-13,SAS,114,MIN,129,1
192011130159,1920,2019-11-13,GSW,94,LAL,120,1
192011130160,1920,2019-11-13,TOR,114,POR,106,0
192011140161,1920,2019-11-14,MIA,108,CLE,97,0
192011140162,1920,2019-11-14,CHI,115,MIL,124,1
192011140163,1920,2019-11-14,LAC,127,NOP,132,1
192011140164,1920,2019-11-14,DAL,103,NYK,106,1
192011140165,1920,2019-11-14,ATL,112,PHO,128,1
192011140166,1920,2019-11-14,BRK,93,DEN,101,1
192011150167,1920,2019-11-15,DET,106,CHO,109,1
192011150168,1920,2019-11-15,SAS,109,ORL,111,1
192011150169,1920,2019-11-15,IND,102,HOU,111,1
192011150170,1920,2019-11-15,UTA,106,MEM,107,1
192011150171,1920,2019-11-15,WAS,137,MIN,116,0
192011150172,1920,2019-11-15,PHI,119,OKC,127,1
192011150173,1920,2019-11-15,BOS,105,GSW,100,0
192011150174,1920,2019-11-15,SAC,97,LAL,99,1
192011160175,1920,2019-11-16,BRK,117,CHI,111,0
192011160176,1920,2019-11-16,MIL,102,IND,83,0
192011160177,1920,2019-11-16,CHO,103,NYK,102,0
192011160178,1920,2019-11-16,NOP,94,MIA,109,1
192011160179,1920,2019-11-16,HOU,125,MIN,105,0
192011160180,1920,2019-11-16,TOR,102,DAL,110,1
192011160181,1920,2019-11-16,POR,121,SAS,116,0
192011160182,1920,2019-11-16,ATL,101,LAC,150,1
192011170183,1920,2019-11-17,PHI,114,CLE,95,0
192011170184,1920,2019-11-17,BOS,99,SAC,100,1
192011170185,1920,2019-11-17,DEN,131,MEM,114,0
192011170186,1920,2019-11-17,WAS,121,ORL,125,1
192011170187,1920,2019-11-17,GSW,100,NOP,108,1
192011170188,1920,2019-11-17,ATL,101,LAL,122,1
192011180189,1920,2019-11-18,CLE,105,NYK,123,1
192011180190,1920,2019-11-18,IND,115,BRK,86,0
192011180191,1920,2019-11-18,CHO,96,TOR,132,1
192011180192,1920,2019-11-18,MIL,115,CHI,101,0
192011180193,1920,2019-11-18,POR,108,HOU,132,1
192011180194,1920,2019-11-18,SAS,110,DAL,117,1
192011180195,1920,2019-11-18,BOS,99,PHO,85,0
192011180196,1920,2019-11-18,MIN,112,UTA,102,0
192011180197,1920,2019-11-18,OKC,88,LAC,90,1
192011190198,1920,2019-11-19,GSW,114,MEM,95,0
192011190199,1920,2019-11-19,POR,104,NOP,115,1
192011190200,1920,2019-11-19,PHO,116,SAC,120,1
192011190201,1920,2019-11-19,OKC,107,LAL,112,1
192011200202,1920,2019-11-20,NYK,104,PHI,109,1
192011200203,1920,2019-11-20,SAS,132,WAS,138,1
192011200204,1920,2019-11-20,MIL,135,ATL,127,0
192011200205,1920,2019-11-20,CHO,91,BRK,101,1
192011200206,1920,2019-11-20,GSW,94,DAL,142,1
192011200207,1920,2019-11-20,CLE,100,MIA,124,1
192011200208,1920,2019-11-20,ORL,97,TOR,113,1
192011200209,1920,2019-11-20,DET,89,CHI,109,1
192011200210,1920,2019-11-20,UTA,103,MIN,95,0
192011200211,1920,2019-11-20,HOU,95,DEN,105,1
192011200212,1920,2019-11-20,BOS,104,LAC,107,1
192011210213,1920,2019-11-21,POR,129,MIL,137,1
192011210214,1920,2019-11-21,NOP,124,PHO,121,0
192011220215,1920,2019-11-22,ATL,103,DET,128,1
192011220216,1920,2019-11-22,CHO,118,WAS,125,1
192011220217,1920,2019-11-22,SAC,97,BRK,116,1
192011220218,1920,2019-11-22,MIA,116,CHI,108,0
192011220219,1920,2019-11-22,LAL,130,OKC,127,0
192011220220,1920,2019-11-22,SAS,104,PHI,115,1
192011220221,1920,2019-11-22,CLE,101,DAL,143,1
192011220222,1920,2019-11-22,BOS,92,DEN,96,1
192011220223,1920,2019-11-22,GSW,109,UTA,113,1
192011220224,1920,2019-11-22,HOU,119,LAC,122,1
192011230225,1920,2019-11-23,PHO,100,MIN,98,0
192011230226,1920,2019-11-23,CHI,116,CHO,115,0
192011230227,1920,2019-11-23,ORL,106,IND,111,1
192011230228,1920,2019-11-23,TOR,119,ATL,116,0
192011230229,1920,2019-11-23,SAS,111,NYK,104,0
192011230230,1920,2019-11-23,MIA,86,PHI,113,1
192011230231,1920,2019-11-23,POR,104,CLE,110,1
192011230232,1920,2019-11-23,LAL,109,MEM,108,0
192011230233,1920,2019-11-23,DET,90,MIL,104,1
192011230234,1920,2019-11-23,NOP,120,UTA,128,1
192011240235,1920,2019-11-24,DAL,137,HOU,123,0
192011240236,1920,2019-11-24,BRK,103,NYK,101,0
192011240237,1920,2019-11-24,SAC,113,WAS,106,0
192011240238,1920,2019-11-24,PHO,104,DEN,116,1
192011240239,1920,2019-11-24,NOP,109,LAC,134,1
192011250240,1920,2019-11-25,BRK,108,CLE,106,0
192011250241,1920,2019-11-25,ORL,88,DET,103,1
192011250242,1920,2019-11-25,MEM,114,IND,126,1
192011250243,1920,2019-11-25,MIN,125,ATL,113,0
192011250244,1920,2019-11-25,SAC,102,BOS,103,1
192011250245,1920,2019-11-25,CHO,100,MIA,117,1
192011250246,1920,2019-11-25,PHI,96,TOR,101,1
192011250247,1920,2019-11-25,POR,117,CHI,94,0
192011250248,1920,2019-11-25,UTA,118,MIL,122,1
192011250249,1920,2019-11-25,LAL,114,SAS,104,0
192011250250,1920,2019-11-25,OKC,100,GSW,97,0
192011260251,1920,2019-11-26,LAC,114,DAL,99,0
192011260252,1920,2019-11-26,WAS,104,DEN,117,1
192011270253,1920,2019-11-27,BRK,110,BOS,121,1
192011270254,1920,2019-11-27,DET,101,CHO,102,1
192011270255,1920,2019-11-27,ORL,116,CLE,104,0
192011270256,1920,2019-11-27,UTA,102,IND,121,1
192011270257,1920,2019-11-27,SAC,91,PHI,97,1
192011270258,1920,2019-11-27,NYK,98,TOR,126,1
192011270259,1920,2019-11-27,MIA,108,HOU,117,1
192011270260,1920,2019-11-27,LAC,121,MEM,119,0
192011270261,1920,2019-11-27,ATL,102,MIL,111,1
192011270262,1920,2019-11-27,MIN,113,SAS,101,0
192011270263,1920,2019-11-27,WAS,140,PHO,132,0
192011270264,1920,2019-11-27,LAL,114,NOP,110,0
192011270265,1920,2019-11-27,OKC,119,POR,136,1
192011270266,1920,2019-11-27,CHI,90,GSW,104,1
192011290267,1920,2019-11-29,BOS,107,BRK,112,1
192011290268,1920,2019-11-29,CHO,110,DET,107,0
192011290269,1920,2019-11-29,TOR,90,ORL,83,0
192011290270,1920,2019-11-29,MIL,119,CLE,110,0
192011290271,1920,2019-11-29,PHI,101,NYK,95,0
192011290272,1920,2019-11-29,ATL,104,IND,105,1
192011290273,1920,2019-11-29,UTA,103,MEM,94,0
192011290274,1920,2019-11-29,GSW,105,MIA,122,1
192011290275,1920,2019-11-29,NOP,104,OKC,109,1
192011290276,1920,2019-11-29,LAC,97,SAS,107,1
192011290277,1920,2019-11-29,DAL,120,PHO,113,0
192011290278,1920,2019-11-29,CHI,103,POR,107,1
192011290279,1920,2019-11-29,WAS,103,LAL,125,1
192011300280,1920,2019-11-30,DEN,97,SAC,100,1
192011300281,1920,2019-11-30,IND,116,PHI,119,1
192011300282,1920,2019-11-30,ATL,111,HOU,158,1
192011300283,1920,2019-11-30,CHO,96,MIL,137,1
192012010284,1920,2019-12-01,MIA,109,BRK,106,0
192012010285,1920,2019-12-01,MEM,115,MIN,107,0
192012010286,1920,2019-12-01,BOS,113,NYK,104,0
192012010287,1920,2019-12-01,DAL,114,LAL,100,0
192012010288,1920,2019-12-01,SAS,98,DET,132,1
192012010289,1920,2019-12-01,OKC,107,NOP,104,0
192012010290,1920,2019-12-01,GSW,96,ORL,100,1
192012010291,1920,2019-12-01,UTA,110,TOR,130,1
192012010292,1920,2019-12-01,WAS,125,LAC,150,1
192012020293,1920,2019-12-02,PHO,109,CHO,104,0
192012020294,1920,2019-12-02,UTA,94,PHI,103,1
192012020295,1920,2019-12-02,GSW,79,ATL,104,1
192012020296,1920,2019-12-02,IND,117,MEM,104,0
192012020297,1920,2019-12-02,NYK,88,MIL,132,1
192012020298,1920,2019-12-02,CHI,113,SAC,106,0
192012030299,1920,2019-12-03,DET,127,CLE,94,0
192012030300,1920,2019-12-03,ORL,127,WAS,120,0
192012030301,1920,2019-12-03,DAL,118,NOP,97,0
192012030302,1920,2019-12-03,MIA,121,TOR,110,0
192012030303,1920,2019-12-03,HOU,133,SAS,135,1
192012030304,1920,2019-12-03,LAL,105,DEN,96,0
192012030305,1920,2019-12-03,POR,97,LAC,117,1
192012040306,1920,2019-12-04,GSW,91,CHO,106,1
192012040307,1920,2019-12-04,MIL,127,DET,103,0
192012040308,1920,2019-12-04,PHO,114,ORL,128,1
192012040309,1920,2019-12-04,BRK,130,ATL,118,0
192012040310,1920,2019-12-04,MIA,93,BOS,112,1
192012040311,1920,2019-12-04,MEM,99,CHI,106,1
192012040312,1920,2019-12-04,IND,107,OKC,100,0
192012040313,1920,2019-12-04,MIN,114,DAL,121,1
192012040314,1920,2019-12-04,LAL,121,UTA,96,0
192012040315,1920,2019-12-04,SAC,116,POR,127,1
192012050316,1920,2019-12-05,PHI,113,WAS,119,1
192012050317,1920,2019-12-05,DEN,129,NYK,92,0
192012050318,1920,2019-12-05,HOU,119,TOR,109,0
192012050319,1920,2019-12-05,PHO,139,NOP,132,0
192012060320,1920,2019-12-06,BRK,111,CHO,104,0
192012060321,1920,2019-12-06,ORL,93,CLE,87,0
192012060322,1920,2019-12-06,IND,101,DET,108,1
192012060323,1920,2019-12-06,DEN,95,BOS,108,1
192012060324,1920,2019-12-06,GSW,100,CHI,98,0
192012060325,1920,2019-12-06,WAS,103,MIA,112,1
192012060326,1920,2019-12-06,MIN,127,OKC,139,1
192012060327,1920,2019-12-06,LAC,91,MIL,119,1
192012060328,1920,2019-12-06,SAC,104,SAS,105,1
192012060329,1920,2019-12-06,LAL,136,POR,113,0
192012070330,1920,2019-12-07,NOP,84,DAL,130,1
192012070331,1920,2019-12-07,IND,104,NYK,103,0
192012070332,1920,2019-12-07,CLE,94,PHI,141,1
192012070333,1920,2019-12-07,PHO,109,HOU,115,1
192012070334,1920,2019-12-07,MEM,112,UTA,126,1
192012080335,1920,2019-12-08,DEN,102,BRK,105,1
192012080336,1920,2019-12-08,ATL,122,CHO,107,0
192012080337,1920,2019-12-08,CHI,105,MIA,110,1
192012080338,1920,2019-12-08,TOR,104,PHI,110,1
192012080339,1920,2019-12-08,LAC,135,WAS,119,0
192012080340,1920,2019-12-08,SAC,110,DAL,106,0
192012080341,1920,2019-12-08,OKC,108,POR,96,0
192012080342,1920,2019-12-08,MIN,125,LAL,142,1
192012090343,1920,2019-12-09,LAC,110,IND,99,0
192012090344,1920,2019-12-09,CLE,88,BOS,110,1
192012090345,1920,2019-12-09,TOR,93,CHI,92,0
192012090346,1920,2019-12-09,SAC,119,HOU,118,0
192012090347,1920,2019-12-09,ORL,101,MIL,110,1
192012090348,1920,2019-12-09,DET,105,NOP,103,0
192012090349,1920,2019-12-09,MIN,109,PHO,125,1
192012090350,1920,2019-12-09,OKC,104,UTA,90,0
192012090351,1920,2019-12-09,MEM,110,GSW,102,0
192012100352,1920,2019-12-10,WAS,107,CHO,114,1
192012100353,1920,2019-12-10,ATL,121,MIA,135,1
192012100354,1920,2019-12-10,DEN,92,PHI,97,1
192012100355,1920,2019-12-10,NYK,87,POR,115,1
192012110356,1920,2019-12-11,HOU,116,CLE,110,0
192012110357,1920,2019-12-11,BOS,117,IND,122,1
192012110358,1920,2019-12-11,LAL,96,ORL,87,0
192012110359,1920,2019-12-11,LAC,112,TOR,92,0
192012110360,1920,2019-12-11,CHO,113,BRK,108,0
192012110361,1920,2019-12-11,ATL,102,CHI,136,1
192012110362,1920,2019-12-11,UTA,127,MIN,116,0
192012110363,1920,2019-12-11,MEM,115,PHO,108,0
192012110364,1920,2019-12-11,NOP,112,MIL,127,1
192012110365,1920,2019-12-11,OKC,93,SAC,94,1
192012110366,1920,2019-12-11,NYK,124,GSW,122,0
192012120367,1920,2019-12-12,PHI,115,BOS,109,0
192012120368,1920,2019-12-12,CLE,117,SAS,109,0
192012120369,1920,2019-12-12,DAL,122,DET,111,0
192012120370,1920,2019-12-12,POR,99,DEN,114,1
192012130371,1920,2019-12-13,LAL,113,MIA,110,0
192012130372,1920,2019-12-13,HOU,130,ORL,107,0
192012130373,1920,2019-12-13,NOP,109,PHI,116,1
192012130374,1920,2019-12-13,IND,110,ATL,100,0
192012130375,1920,2019-12-13,CHO,83,CHI,73,0
192012130376,1920,2019-12-13,MIL,127,MEM,114,0
192012130377,1920,2019-12-13,GSW,106,UTA,114,1
192012130378,1920,2019-12-13,LAC,124,MIN,117,0
192012130379,1920,2019-12-13,NYK,103,SAC,101,0
192012140380,1920,2019-12-14,SAS,121,PHO,119,0
192012140381,1920,2019-12-14,BRK,102,TOR,110,1
192012140382,1920,2019-12-14,LAC,106,CHI,109,1
192012140383,1920,2019-12-14,WAS,111,MEM,128,1
192012140384,1920,2019-12-14,MIA,122,DAL,118,0
192012140385,1920,2019-12-14,CLE,108,MIL,125,1
192012140386,1920,2019-12-14,OKC,102,DEN,110,1
192012140387,1920,2019-12-14,DET,115,HOU,107,0
192012150388,1920,2019-12-15,ORL,130,NOP,119,0
192012150389,1920,2019-12-15,CHO,85,IND,107,1
192012150390,1920,2019-12-15,LAL,101,ATL,96,0
192012150391,1920,2019-12-15,PHI,89,BRK,109,1
192012150392,1920,2019-12-15,NYK,105,DEN,111,1
192012150393,1920,2019-12-15,SAC,100,GSW,79,0
192012160394,1920,2019-12-16,WAS,133,DET,119,0
192012160395,1920,2019-12-16,CLE,113,TOR,133,1
192012160396,1920,2019-12-16,SAS,107,HOU,109,1
192012160397,1920,2019-12-16,MIA,111,MEM,118,1
192012160398,1920,2019-12-16,DAL,120,MIL,116,0
192012160399,1920,2019-12-16,CHI,106,OKC,109,1
192012160400,1920,2019-12-16,POR,111,PHO,110,0
192012170401,1920,2019-12-17,SAC,102,CHO,110,1
192012170402,1920,2019-12-17,LAL,102,IND,105,1
192012170403,1920,2019-12-17,ATL,120,NYK,143,1
192012170404,1920,2019-12-17,BRK,108,NOP,101,0
192012170405,1920,2019-12-17,ORL,102,UTA,109,1
192012170406,1920,2019-12-17,PHO,99,LAC,120,1
192012180407,1920,2019-12-18,CHO,98,CLE,100,1
192012180408,1920,2019-12-18,TOR,112,DET,99,0
192012180409,1920,2019-12-18,MIA,108,PHI,104,0
192012180410,1920,2019-12-18,CHI,110,WAS,109,0
192012180411,1920,2019-12-18,NOP,107,MIN,99,0
192012180412,1920,2019-12-18,MEM,122,OKC,126,1
192012180413,1920,2019-12-18,ORL,104,DEN,113,1
192012180414,1920,2019-12-18,BOS,109,DAL,103,0
192012180415,1920,2019-12-18,GSW,112,POR,122,1
192012190416,1920,2019-12-19,UTA,111,ATL,106,0
192012190417,1920,2019-12-19,LAL,104,MIL,111,1
192012190418,1920,2019-12-19,BRK,105,SAS,118,1
192012190419,1920,2019-12-19,HOU,122,LAC,117,0
192012200420,1920,2019-12-20,MEM,107,CLE,114,1
192012200421,1920,2019-12-20,SAC,105,IND,119,1
192012200422,1920,2019-12-20,DET,93,BOS,114,1
192012200423,1920,2019-12-20,WAS,118,TOR,122,1
192012200424,1920,2019-12-20,NYK,114,MIA,129,1
192012200425,1920,2019-12-20,PHO,108,OKC,126,1
192012200426,1920,2019-12-20,DAL,117,PHI,98,0
192012200427,1920,2019-12-20,MIN,100,DEN,109,1
192012200428,1920,2019-12-20,ORL,103,POR,118,1
192012200429,1920,2019-12-20,NOP,102,GSW,106,1
192012210430,1920,2019-12-21,UTA,114,CHO,107,0
192012210431,1920,2019-12-21,ATL,112,BRK,122,1
192012210432,1920,2019-12-21,CHI,119,DET,107,0
192012210433,1920,2019-12-21,WAS,108,PHI,125,1
192012210434,1920,2019-12-21,MIL,123,NYK,102,0
192012210435,1920,2019-12-21,SAC,115,MEM,119,1
192012210436,1920,2019-12-21,LAC,134,SAS,109,0
192012210437,1920,2019-12-21,HOU,139,PHO,125,0
192012210438,1920,2019-12-21,MIN,106,POR,113,1
192012220439,1920,2019-12-22,DAL,107,TOR,110,1
192012220440,1920,2019-12-22,CHO,93,BOS,119,1
192012220441,1920,2019-12-22,IND,89,MIL,117,1
192012220442,1920,2019-12-22,LAC,112,OKC,118,1
192012220443,1920,2019-12-22,DEN,128,LAL,104,0
192012230444,1920,2019-12-23,ATL,118,CLE,121,1
192012230445,1920,2019-12-23,PHI,125,DET,109,0
192012230446,1920,2019-12-23,TOR,115,IND,120,1
192012230447,1920,2019-12-23,WAS,121,NYK,115,0
192012230448,1920,2019-12-23,CHI,95,ORL,103,1
192012230449,1920,2019-12-23,UTA,104,MIA,107,1
192012230450,1920,2019-12-23,SAS,145,MEM,115,0
192012230451,1920,2019-12-23,DEN,113,PHO,111,0
192012230452,1920,2019-12-23,NOP,102,POR,94,0
192012230453,1920,2019-12-23,HOU,113,SAC,104,0
192012230454,1920,2019-12-23,MIN,104,GSW,113,1
192012250455,1920,2019-12-25,BOS,118,TOR,102,0
192012250456,1920,2019-12-25,MIL,109,PHI,121,1
192012250457,1920,2019-12-25,HOU,104,GSW,116,1
192012250458,1920,2019-12-25,LAC,111,LAL,106,0
192012250459,1920,2019-12-25,NOP,112,DEN,100,0
192012260460,1920,2019-12-26,WAS,102,DET,132,1
192012260461,1920,2019-12-26,NYK,94,BRK,82,0
192012260462,1920,2019-12-26,SAS,98,DAL,102,1
192012260463,1920,2019-12-26,MEM,110,OKC,97,0
192012260464,1920,2019-12-26,MIN,105,SAC,104,0
192012260465,1920,2019-12-26,POR,115,UTA,121,1
192012270466,1920,2019-12-27,CLE,117,BOS,129,1
192012270467,1920,2019-12-27,OKC,104,CHO,102,0
192012270468,1920,2019-12-27,PHI,97,ORL,98,1
192012270469,1920,2019-12-27,MIL,112,ATL,86,0
192012270470,1920,2019-12-27,IND,112,MIA,113,1
192012270471,1920,2019-12-27,PHO,96,GSW,105,1
192012280472,1920,2019-12-28,MEM,110,DEN,119,1
192012280473,1920,2019-12-28,TOR,113,BOS,97,0
192012280474,1920,2019-12-28,IND,98,NOP,120,1
192012280475,1920,2019-12-28,ATL,81,CHI,116,1
192012280476,1920,2019-12-28,BRK,98,HOU,108,1
192012280477,1920,2019-12-28,PHI,116,MIA,117,1
192012280478,1920,2019-12-28,CLE,94,MIN,88,0
192012280479,1920,2019-12-28,NYK,107,WAS,100,0
192012280480,1920,2019-12-28,DAL,141,GSW,121,0
192012280481,1920,2019-12-28,ORL,100,MIL,111,1
192012280482,1920,2019-12-28,DET,109,SAS,136,1
192012280483,1920,2019-12-28,PHO,112,SAC,110,0
192012280484,1920,2019-12-28,LAL,128,POR,120,0
192012280485,1920,2019-12-28,UTA,120,LAC,107,0
